CONSOLE,YEAR,CATEGORY,PUBLISHER,RATING,CRITICS_POINTS,USER_POINTS,SalesInMillions
gba,2004,action,Thq,E,3.0,0.5272727272727272,2.4601183942877944
ps3,2009,fighting,Namco Bandai Games,T,2.1923076923076925,0.1241379310344827,1.8449454553300375
pc,2009,role-playing,Activision,T,1.9782608695652173,0.0100126742712294,3.233643628032248
wiiu,2013,action,Warner Bros. Interactive Entertainment,E,3.0,0.1666666666666666,1.3779895375206894
pc,2016,racing,Codemasters,E,2.2285714285714286,0.024124513618677,0.3025612853128975
psp,2009,adventure,Idea Factory,M,19.75,0.267741935483871,1.356925995356956
x,2004,sports,3Do,E,5.928571428571429,1.05,0.2318117169059489
x360,2008,racing,Activision,T,2.7142857142857144,0.1310344827586206,0.4031855583106324
x360,2010,racing,Activision,E10+,1.051282051282051,0.0491124260355029,0.8738490712603422
ps2,2007,sports,Electronic Arts,E,7.0,1.2285714285714284,2.340804050072728
gc,2008,action,Nintendo,T,2.023809523809524,0.0622377622377622,3.0463561450919827
ps2,2003,sports,Sega,E,4.7368421052631575,0.3181818181818182,0.0862162315506462
ps2,2001,shooter,3Do,T,6.555555555555555,1.375,1.638775492070193
ps4,2014,action,Warner Bros. Interactive Entertainment,E10+,2.290322580645161,0.0724489795918367,2.5818390665702564
xone,2016,action,Tecmo Koei,T,8.0,0.8875,1.2109259340917935
pc,2004,shooter,Vivendi Games,M,1.1851851851851851,0.0010572282233969,3.682373341922372
3ds,2015,action,Warner Bros. Interactive Entertainment,E10+,12.0,0.208,1.6868496692296395
ds,2010,misc,Destineer,T,8.714285714285714,1.875,0.3200682314231758
x360,2016,shooter,D3Publisher,M,2.72,0.1285714285714285,0.1374206435434644
gba,2003,misc,Universal Interactive,E,9.4,1.75,2.854092102179393
ps3,2013,platform,Ubisoft,E10+,3.9565217391304346,0.0278846153846153,0.4319868806056794
gc,2006,shooter,Ubisoft,T,3.272727272727273,0.6799999999999999,1.836385044613254
x,2005,sports,Konami Digital Entertainment,E,4.684210526315789,0.8777777777777778,2.17175927240098
ds,2007,platform,Thq,E,8.0,1.825,0.7847489102393016
wiiu,2013,action,Nintendo,T,1.04,0.0171370967741935,0.9831269996150094
x360,2008,simulation,Sega,T,1.1833333333333331,0.0972222222222222,2.4895106596195085
x,2006,action,Disney Interactive Studios,T,2.3225806451612905,1.0,0.9455238502092884
ps2,2006,platform,Midway Games,E10+,2.736842105263158,0.7000000000000001,2.9052661769748287
x360,2010,sports,Electronic Arts,E,2.5,0.2916666666666667,1.010617605383713
pc,2009,shooter,Take-Two Interactive,M,2.1818181818181817,0.0023422430421603,0.5557094589271299
x360,2008,action,Namco Bandai Games,T,1.6333333333333333,0.3888888888888889,3.05971066440105
x360,2007,action,Namco Bandai Games,T,1.6176470588235294,0.3399999999999999,2.298576532102163
pc,2003,simulation,Microsoft Game Studios,E,4.3125,0.2954545454545454,0.0126156854994757
pc,2014,strategy,1C Company,T,3.6666666666666665,0.0872340425531914,2.927538767653105
x,2002,sports,Microsoft Game Studios,E,2.88,0.7166666666666667,1.6712750440856103
pc,2010,shooter,Codemasters,M,2.411764705882353,0.06,1.4960176935876055
ps3,2016,racing,Codemasters,E,3.263157894736842,0.1448275862068965,1.4301292267705217
gba,2003,sports,Activision,E,6.538461538461538,2.2,2.2690154628440258
3ds,2013,strategy,Ubisoft,T,1.5714285714285714,0.1012820512820512,0.68238449272869
ps3,2013,action,Ignition Entertainment,T,1.6956521739130437,0.1875,2.206407147749193
ps2,2007,strategy,505 Games,T,2.419354838709677,0.8888888888888888,0.5441388409736913
ps2,2004,sports,Ubisoft,E,5.545454545454546,1.1285714285714286,2.546297147403743
x,2006,sports,Acclaim Entertainment,E,2.419354838709677,0.7333333333333334,2.504020141600349
x360,2010,misc,Mtv Games,T,1.3015873015873016,0.0894117647058823,4.810663933396086
gba,2004,racing,Rebellion,E,8.2,0.3583333333333333,2.2748838775988443
ps2,2008,racing,Thq,T,1.8888888888888888,0.3208333333333333,0.4922869552859666
psp,2007,platform,Konami Digital Entertainment,E,5.0,0.3444444444444444,2.600835214888013
psv,2013,role-playing,Gungho,T,3.142857142857143,0.0702702702702702,1.5855598813364018
pc,2010,action,Ubisoft,T,4.6875,0.03,1.8203447188292448
x,2007,shooter,Dreamcatcher Interactive,T,2.4,2.0,0.9197090715621694
gba,2005,simulation,Ubisoft,E,5.333333333333333,0.4846153846153846,3.077236053782753
ds,2007,platform,Vivendi Games,E,6.8,0.85,2.5262451885574264
wii,2010,action,Electronic Arts,E10+,2.0294117647058822,0.2571428571428572,2.553779966897069
xone,2016,sports,Electronic Arts,E,2.484848484848485,0.0155619596541786,4.721387973909336
ps3,2009,sports,Sony Computer Entertainment,E,2.575757575757576,0.1144736842105263,1.10016787991007
pc,2015,action,Warner Bros. Interactive Entertainment,M,5.0,0.0012613521695257,3.0895863044647327
ps2,2009,misc,Activision,T,6.454545454545454,0.42,1.327308286727792
psp,2009,role-playing,Atari,E10+,1.818181818181818,0.43125,2.9194718523133063
pc,2007,strategy,Paradox Interactive,E10+,4.533333333333333,0.1971428571428571,0.3680191004993631
ps3,2008,action,Vivendi Games,T,1.4893617021276595,0.1767441860465116,0.2715207644207705
ds,2010,role-playing,Nintendo,E10+,1.3384615384615384,0.0435643564356435,6.88289350883697
x360,2015,shooter,Take-Two Interactive,M,1.1267605633802815,0.034090909090909,1.2372734144215252
psp,2008,role-playing,Rising Star Games,T,4.307692307692308,1.375,0.9394857628916654
ps,2003,role-playing,Capcom,T,8.3,0.1893617021276595,1.8074165250678589
x360,2010,misc,Konami Digital Entertainment,E,10.0,1.1666666666666667,0.1583886407309507
xone,2018,action,Capcom,M,3.409090909090909,0.0700934579439252,1.8972560340563915
ps3,2016,shooter,Take-Two Interactive,M,3.4814814814814814,0.0045503211991434,1.3444397584948744
ps2,2006,platform,Majesco Entertainment,T,2.606060606060606,0.1426229508196721,0.7158536317770636
gc,2003,fighting,Acclaim Entertainment,T,2.7777777777777777,1.7,2.301315514332399
x,2008,action,Konami Digital Entertainment,M,1.5789473684210529,0.3777777777777777,1.7841793844634046
ps3,2011,role-playing,Southpeak Games,E10+,1.1666666666666667,0.0835051546391752,1.693309369435521
ps2,2002,adventure,3Do,T,3.083333333333333,0.7375,2.289235237805706
ps3,2016,sports,Sony Computer Entertainment,E,2.4166666666666665,0.068103448275862,3.3453209566739748
gc,2003,fighting,Nintendo,T,3.363636363636364,0.2282051282051282,2.9412495969355463
psv,2013,racing,Namco Bandai Games,E10+,1.1282051282051282,0.0627118644067796,1.0442330662230703
ps4,2019,sports,505 Games,E,1.7,0.0066820276497695,1.318240977849814
ps3,2010,misc,Activision,T,1.794871794871795,0.1923076923076923,1.4185019233237384
ps2,2004,racing,Electronic Arts,E,2.870967741935484,0.0913978494623656,3.676301180903305
x360,2012,simulation,Konami Digital Entertainment,T,4.277777777777778,0.4944444444444444,2.146329812320921
ps3,2013,fighting,Namco Bandai Games,T,1.64,0.042051282051282,2.382081406229058
ps2,2009,shooter,Activision,E10+,8.75,0.2875,1.4139549385970034
ps3,2009,racing,Codemasters,E,2.230769230769231,0.0736363636363636,2.6052280686676275
wii,2010,shooter,Electronic Arts,M,1.0789473684210529,0.098780487804878,3.10373597861233
ps2,2001,role-playing,Ubisoft,T,3.071428571428572,0.67,1.6702595919957322
x360,2010,misc,Activision,T,1.6727272727272726,0.0368181818181818,2.033364720495772
gc,2008,sports,Nintendo,E,1.948717948717949,0.1553571428571428,2.817123572262684
x,2006,shooter,Activision,M,1.2394366197183098,0.0637931034482758,1.8037117556156088
ps3,2015,action,Activision,E,8.25,0.185,1.943126819343529
pc,2014,strategy,Unknown,E10+,5.0,0.5538461538461539,0.2965800613945809
x360,2009,racing,Thq,E,6.75,1.16,0.7306892079935783
ps2,2002,action,Tecmo Koei,T,9.571428571428571,0.6142857142857142,2.2204412153648665
ps3,2012,fighting,Pqube,T,1.74,0.075,0.6598907527968119
wii,2010,role-playing,Nintendo,T,1.5593220338983051,0.009299895506792,3.8666790369042574
ps,2000,role-playing,Squaresoft,T,5.875,0.0271812080536912,0.9628794440926188
x360,2015,shooter,Capcom,M,0.943661971830986,0.0035486160397444,2.101368076292311
ds,2008,shooter,Nintendo,T,1.5740740740740742,0.0425531914893617,0.9243040828106144
pc,2005,action,Electronic Arts,E,9.625,0.0875,0.2199499727318647
ps4,2016,action,Namco Bandai Games,T,3.888888888888889,0.1541666666666666,2.003961205918699
gba,2003,platform,Universal Interactive,E,4.333333333333333,0.2724137931034482,0.2511309081014456
ps3,2008,action,Take-Two Interactive,E,2.083333333333333,0.375,1.261277505077114
3ds,2012,action,Activision,E10+,10.25,0.0790322580645161,0.5531954991993828
ps,2003,action,Activision,E,6.0,0.7666666666666667,2.4734837598906414
gba,2007,role-playing,Nintendo,E,2.7142857142857144,0.0403587443946188,6.434613290649435
ps3,2012,sports,Electronic Arts,E,3.9,0.3857142857142857,3.3660170533163214
x,2003,sports,Electronic Arts,E,4.473684210526316,0.7454545454545454,3.326575307449472
ps3,2014,action,Capcom,M,1.4444444444444444,0.022072072072072,4.030081324201899
ps2,2004,strategy,Capcom,T,3.2777777777777777,1.12,0.0027004148811773
x360,2014,strategy,Take-Two Interactive,M,2.571428571428572,0.0226158038147138,3.596401494039402
x360,2008,shooter,Microsoft Game Studios,M,1.068181818181818,0.0036071273359408,7.994579033105819
gc,2006,shooter,Activision,T,2.3870967741935485,0.6846153846153846,0.7511782470678234
wii,2011,action,Warner Bros. Interactive Entertainment,T,2.761904761904762,1.56,1.6744134663915349
xone,2018,sports,Electronic Arts,E,3.652173913043478,0.0487999999999999,3.8962838024426714
x,2001,sports,Electronic Arts,E,5.625,1.0125,0.9873746163706928
ps2,2003,shooter,Vivendi Games,M,3.2857142857142856,0.4875,0.3727560490219264
psv,2015,action,Sony Computer Entertainment,M,3.4166666666666665,0.065625,2.468562611369358
x360,2009,racing,Electronic Arts,T,1.032258064516129,0.0567307692307692,0.6876058227376906
ds,2011,role-playing,Square Enix,E10+,1.6140350877192982,0.0200902934537246,3.1425635874994637
x360,2013,role-playing,Activision,M,2.071428571428572,0.0171874999999999,0.9168279310533308
pc,2012,strategy,Kalypso Media,M,1.8571428571428568,0.0433962264150943,0.7267532806430052
x360,2015,simulation,Namco Bandai Games,T,1.837837837837838,0.1945945945945946,2.838497410892219
ps2,2004,racing,Midway Games,T,1.9,0.8,0.8886597878199813
ps,1997,action,Virgin Interactive,M,11.375,0.0335820895522388,4.359141414907686
x360,2014,shooter,Namco Bandai Games,M,4.375,0.0743589743589743,0.053181640275909
x360,2011,shooter,505 Games,M,8.25,0.44,0.4294540293450733
ds,2009,strategy,Thq,E,2.5,0.3222222222222222,0.3071511180147444
ps,2000,platform,Capcom,E,7.6,0.1618181818181818,2.134118007715601
ds,2010,misc,Warner Bros. Interactive Entertainment,E,10.0,1.25,0.2391785747297939
gc,2003,racing,Electronic Arts,E,7.083333333333333,1.3199999999999998,0.6509108874321092
ds,2011,role-playing,Nintendo,E,2.076923076923077,0.0671641791044776,1.684983893545298
ds,2012,role-playing,Square Enix,E10+,1.137931034482759,0.0896103896103896,2.661592443481516
pc,2006,shooter,Dreamcatcher Interactive,M,1.3064516129032258,0.0281249999999999,0.7775997671621238
psp,2011,role-playing,Idea Factory,T,12.0,1.44,0.693410605701971
psv,2016,role-playing,Gungho,T,4.538461538461538,0.0833333333333333,3.0889786406945685
ds,2013,role-playing,Ghostlight,T,3.761904761904762,0.1955555555555555,2.6091478082860324
wii,2013,adventure,Ubisoft,E10+,2.583333333333333,0.5428571428571428,3.119428783949758
ps2,2007,role-playing,Atari,T,1.3617021276595744,0.9888888888888888,2.0413834953194976
ps3,2008,role-playing,Electronic Arts,T,1.45,0.2,2.5289302876235498
xone,2019,sports,Electronic Arts,T,1.809523809523809,0.0756410256410256,3.0962976510020224
ps2,2006,platform,Jowood Productions,E,4.833333333333333,1.2428571428571429,0.8631467060024296
ps,2001,platform,Sony Computer Entertainment,E,6.5,0.8625,1.7938404187828891
psp,2008,racing,Sega,E,2.5,0.2228571428571428,3.637985046878092
gba,2003,racing,Jaleco,E,9.0,1.52,1.832532310027346
pc,2006,racing,Electronic Arts,E10+,4.588235294117647,0.0288,1.328973876617192
gc,2001,simulation,Lucasarts,T,2.0,0.1075,0.3402504891187718
wii,2009,simulation,Konami Digital Entertainment,E,1.46875,0.6125,0.7846728414267444
wii,2009,misc,Activision,T,4.352941176470588,1.2833333333333334,0.4091944295231029
ps3,2010,fighting,Sony Computer Entertainment,T,1.2307692307692308,0.0974025974025974,2.0353851960151026
ps3,2010,fighting,Namco Bandai Games,T,1.253968253968254,0.0345794392523364,2.253011154488295
xone,2018,sports,Electronic Arts,E,1.8666666666666667,0.0095032397408207,3.169088963973099
pc,2012,simulation,Electronic Arts,T,2.96,0.1431372549019607,0.085373763795337
xone,2015,platform,Ubisoft,E10+,15.166666666666666,0.0359090909090909,1.091683573082627
x360,2012,misc,Microsoft Game Studios,T,1.5357142857142858,0.1301587301587301,4.343558342237742
ps3,2012,fighting,Electronic Arts,T,1.9130434782608696,0.0791666666666666,0.0207759447279349
ps4,2017,role-playing,Focus Home Interactive,M,1.325,0.0255411255411255,1.042680144184144
ps3,2013,fighting,Thq,T,1.4705882352941178,0.1729729729729729,1.576259463097439
ps2,2005,platform,Midway Games,T,2.6538461538461537,0.46,2.7618605858250347
x,2003,sports,Activision,T,3.25,1.7600000000000002,2.7920666859495604
x360,2008,misc,Microsoft Game Studios,E10+,1.0425531914893618,0.1677419354838709,2.1319982198314325
ps2,2006,platform,Vivendi Games,E,1.6842105263157894,0.0606060606060606,0.71809145218111
ds,2008,action,Zoo Digital Publishing,E10+,4.75,0.3625,0.9209762657848984
psv,2015,platform,Nippon Ichi Software,T,3.625,0.3347826086956522,2.7332563718679115
ps2,2007,sports,Sony Computer Entertainment,E,2.423076923076923,0.2333333333333333,0.8228949221773193
ps3,2008,shooter,Codemasters,T,1.5,0.1666666666666666,2.184766689790414
ps3,2014,shooter,Activision,M,2.2564102564102564,0.0006110368531602,11.713441533294375
pc,2007,simulation,Electronic Arts,E,5.538461538461538,0.2875,2.2937608946991848
ps2,2008,sports,Konami Digital Entertainment,E,8.0,0.8,1.175789671863951
ps2,2004,sports,Midway Games,T,2.566666666666667,1.84,1.2234483717990232
pc,2017,shooter,Ubisoft,M,2.135135135135135,0.0091743119266055,0.4088498384170552
ps2,2003,role-playing,Metro 3D,T,5.888888888888889,1.12,2.611158616044458
xone,2018,racing,Codemasters,E,4.923076923076923,0.2409090909090909,1.5290621460925125
pc,2015,simulation,Focus Home Interactive,E,5.416666666666667,0.0675675675675675,3.8922965494665034
ps4,2016,shooter,Ubisoft,M,1.825,0.0148979591836734,1.3258977466185458
x360,2012,shooter,D3Publisher,T,1.0,0.2592592592592592,2.2006436344484994
ps3,2011,misc,Activision,T,1.7878787878787878,0.5222222222222223,0.4203098826078668
ps3,2010,shooter,Activision,M,1.5172413793103448,0.0058447488584474,11.29553931426403
wii,2011,misc,Nintendo,E10+,1.7647058823529411,0.38125,0.7091802128018279
ps2,2002,sports,Electronic Arts,T,3.3043478260869565,0.6749999999999999,2.210448602016561
ps2,2008,role-playing,Sega,T,5.75,0.4049999999999999,1.1589839282952643
3ds,2011,shooter,Nintendo,E10+,1.2461538461538462,0.0353448275862068,2.2727529965278075
ps4,2014,action,Activision,E10+,1.6956521739130437,0.175,1.01142174721996
ps4,2016,action,Ubisoft,M,0.8723404255319149,0.0109266943291839,4.1626084023244205
ds,2009,fighting,Thq,T,3.8666666666666663,1.3,2.216958968538093
gc,2009,platform,Activision,E10+,2.9047619047619047,1.55,3.303251702391612
ds,2008,simulation,Electronic Arts,E,3.25,0.3095238095238095,3.749337603835633
ps2,2008,action,Midway Games,M,2.027027027027027,0.3478260869565217,0.601315355038587
psv,2013,shooter,Sony Computer Entertainment Europe,M,0.9069767441860463,0.0170212765957446,2.5321805037202623
ps3,2014,action,Nippon Ichi Software,M,2.32,0.4333333333333333,3.185179821808428
wii,2010,sports,Atari,E,9.25,1.56,0.8988401428641934
pc,2010,role-playing,Electronic Arts,M,1.9777777777777776,0.0035669846536706,0.6431047177316052
x,2004,shooter,Microsoft Game Studios,M,1.947368421052632,0.1490196078431372,0.5882542281425152
pc,2001,role-playing,Vivendi Games,M,4.142857142857143,0.0141085271317829,3.4316864037090857
3ds,2011,action,Nintendo,E10+,1.0545454545454545,0.2172413793103448,2.6665961708325003
pc,2014,racing,Codemasters,E,4.705882352941177,0.0099824868651488,1.5928398141902025
ps2,2005,adventure,Vivendi Games,M,2.161290322580645,0.911111111111111,2.882400152541337
x360,2011,shooter,Moss,E10+,15.75,0.78,2.447479582416838
pc,2015,role-playing,Paradox Interactive,M,1.2535211267605637,0.0037727272727272,1.8767612711383104
pc,2016,sports,505 Games,E,4.3,0.0136666666666666,0.0252526918707431
x360,2007,action,Tecmo Koei,T,1.4285714285714286,0.3363636363636363,3.2365005876130235
x360,2012,misc,Ubisoft,E10+,2.032258064516129,0.2344827586206896,2.047094478336639
ps2,2005,racing,Monster Games,E,8.4,0.4631578947368421,1.4327838836541416
ps2,2000,racing,Take-Two Interactive,T,3.761904761904762,0.3777777777777777,1.4888177263182902
ps3,2010,sports,Take-Two Interactive,E10+,4.444444444444445,0.475,1.1453393639428309
xone,2018,platform,Deep Silver,E10+,4.230769230769231,0.0446808510638297,1.2638205300841396
x360,2010,shooter,Activision,M,1.0909090909090908,0.05859375,0.7177831503335323
ps,2002,racing,Activision,T,5.727272727272728,1.0833333333333333,3.2207275355130656
ps3,2013,shooter,Activision,T,1.326530612244898,0.1608695652173913,0.847715743206165
ps2,2001,racing,Electronic Arts,E,4.125,0.7333333333333333,1.9847693691548196
psv,2013,puzzle,Namco Bandai Games,E10+,1.6829268292682926,0.1450980392156863,1.3359634708519206
wii,2008,action,Activision,E,3.875,1.0857142857142856,0.6895700721636187
ps4,2016,action,Warner Bros. Interactive Entertainment,E10+,1.278688524590164,0.0824175824175824,2.744119816833974
ps2,2003,action,Eidos Interactive,M,3.24,0.178,1.6964687898857016
ps2,2011,action,Sega,T,12.5,1.2,2.400222030065742
ps3,2007,action,Tecmo Koei,T,2.0689655172413794,0.43125,1.8411854140806772
ps3,2009,action,Disney Interactive Studios,T,2.2916666666666665,0.3631578947368421,0.8135998498955875
ps2,2006,sports,Global Star,E,3.458333333333333,0.2083333333333333,0.906744228500172
ps2,2002,action,Black Label Games,T,3.1052631578947367,0.255,3.5752950093039004
wii,2010,action,Thq,E10+,10.333333333333334,2.0,1.8281506454914904
x,2005,sports,Electronic Arts,E,4.555555555555555,1.0,1.4187769685040776
gba,2004,role-playing,Sting,T,2.923076923076923,0.4,0.1400868981781095
xone,2013,racing,Microsoft Game Studios,E,1.0394736842105263,0.0053832116788321,3.170415451626077
x,2004,action,Microsoft Game Studios,T,2.259259259259259,0.8142857142857143,2.115330938947963
wii,2010,fighting,Thq,T,4.388888888888889,0.4722222222222222,1.6358268946147223
ps2,2008,action,Vivendi Games,E10+,5.833333333333333,0.1204081632653061,1.3267967208724782
x360,2013,puzzle,Popcap Games,E,6.0,0.7636363636363637,0.6781180118776796
ps3,2014,adventure,Konami Digital Entertainment,M,23.25,0.0350194552529182,1.0564281454688622
xone,2017,adventure,Revolution Software,T,6.416666666666667,0.6545454545454545,1.0941148782317378
ps2,2006,role-playing,Sega,T,3.7777777777777777,0.3695652173913043,0.1006144053561427
wii,2011,adventure,Konami Digital Entertainment,E10+,4.909090909090909,1.0,1.8800073913272892
ps2,2007,action,Activision,T,1.6,0.081651376146789,5.364051047870426
psp,2010,role-playing,Square Enix,T,2.032258064516129,0.2958333333333333,0.831037814757513
ps3,2013,action,Disney Interactive Studios,T,1.2340425531914894,0.2214285714285714,3.394670304312778
ps2,2009,action,Electronic Arts,M,1.3392857142857142,0.0838383838383838,0.9453857618175728
ps2,2004,shooter,Vivendi Games,M,3.625,0.0914893617021276,1.6585091678224018
x,2006,sports,Electronic Arts,E,3.0689655172413794,0.6666666666666666,3.386892807179967
pc,2014,sports,Take-Two Interactive,E,18.0,0.0523076923076923,2.966304740541507
pc,2013,shooter,Visco,M,6.375,0.1617021276595744,2.7309329972551013
ps2,2005,shooter,Lucasarts,T,2.130434782608696,1.25,0.9049702774227696
psp,2010,role-playing,Nippon Ichi Software,T,4.0625,0.6636363636363636,1.9584723013008565
gc,2005,sports,Electronic Arts,E,2.7,2.0,0.6320394470614704
x360,2010,sports,Electronic Arts,E10+,1.6923076923076923,0.1183098591549295,0.7417820897670505
ps2,2006,fighting,Snk,T,2.607142857142857,0.6285714285714287,2.3598631280453755
xone,2017,sports,Take-Two Interactive,E10+,6.142857142857143,0.0529914529914529,0.7570730199833631
x360,2009,fighting,Thq,T,1.62,0.1695652173913043,1.6375456457979247
x360,2013,role-playing,Sega,M,0.9264705882352942,0.035820895522388,0.6940635047231901
ds,2008,simulation,Lexicon Entertainment,E,8.25,0.625,0.4223298833979743
ps3,2013,sports,Electronic Arts,E,2.548387096774193,0.0982142857142857,0.6078225370327189
ps3,2014,action,Activision,E10+,3.6666666666666665,0.35,0.5055360011594368
ps4,2016,action,Activision,M,12.0,0.0377358490566037,2.754503524757604
psp,2006,sports,Konami Digital Entertainment,E,8.1,0.5928571428571429,1.224985821480946
ps2,2003,sports,Electronic Arts,E,4.888888888888889,0.4944444444444444,4.22281635237223
wii,2011,misc,Ubisoft,E10+,2.333333333333333,0.0727272727272727,8.22579497033362
ds,2009,sports,Take-Two Interactive,E,7.375,1.1666666666666667,2.174988250557643
3ds,2013,action,Warner Bros. Interactive Entertainment,E10+,5.615384615384615,0.3523809523809524,1.4797222872089
x360,2011,action,Konami Digital Entertainment,M,1.2962962962962965,0.0384615384615384,1.7761987882595056
pc,2012,strategy,Ubisoft,T,2.833333333333333,0.1595238095238095,1.5948572750108585
x360,2009,shooter,Warner Bros. Interactive Entertainment,M,1.1323529411764706,0.0701754385964912,2.1599890425398094
ds,2008,platform,Nintendo,E,1.3692307692307693,0.0196304849884526,31.33421957626124
pc,2008,strategy,Kalypso Media,E10+,3.3157894736842106,0.3125,1.9140295990498213
ds,2008,sports,Electronic Arts,E,5.538461538461538,0.65,0.3182460663969224
psv,2018,action,Namco Bandai Games,E10+,2.28,0.4866666666666666,1.337316194737204
ps3,2012,shooter,Electronic Arts,M,2.236842105263158,0.0042565266742338,9.582476362235017
psp,2008,role-playing,Square Enix,T,2.027027027027027,0.273076923076923,1.612498433626338
gc,2007,action,Ubisoft,M,8.0,1.0142857142857142,2.6876018086749784
x360,2014,action,Little Orbit,E10+,11.6,1.875,2.3832366013351143
wii,2011,role-playing,Nintendo,T,1.2,0.039090909090909,2.7901290219100523
ps2,2008,fighting,Aq Interactive,T,6.416666666666667,1.0125,3.041811664424421
ps2,2005,shooter,Global Star,M,2.4074074074074074,0.4588235294117647,2.7323913599304275
psp,2009,role-playing,Rising Star Games,E10+,3.8461538461538463,0.4153846153846154,1.9138601728834708
ps4,2014,action,Take-Two Interactive,M,1.4696969696969695,0.002808798646362,11.85008008785968
pc,2012,strategy,Eidos Interactive,T,2.3870967741935485,0.1826086956521739,2.0885383809855025
ps3,2014,misc,Thq,T,7.454545454545454,0.4055555555555555,2.6940088056447618
gc,2004,platform,Namco Bandai Games,T,4.277777777777778,0.8444444444444444,2.7621720019404465
ps3,2013,shooter,Sega,M,1.3770491803278688,0.0265573770491803,2.935579278651815
ps3,2014,misc,Ubisoft,E10+,15.4,0.2448275862068965,1.6944660253243324
ps2,2003,shooter,Ubisoft,M,1.972972972972973,0.2457142857142857,1.725483988166729
ps2,2003,action,Activision,T,1.9230769230769231,0.3571428571428571,1.5326124837555573
wii,2008,misc,Midway Games,E,4.142857142857143,0.6571428571428571,3.168284792787621
ps2,2006,simulation,Konami Digital Entertainment,T,3.0,1.1666666666666667,1.5053117100241056
x360,2013,fighting,Namco Bandai Games,T,1.7272727272727273,0.2387096774193548,0.8459965338759132
gc,2004,action,Tdk Mediactive,T,3.0,0.1631578947368421,0.5645562034222551
x,2003,action,Activision,M,1.9743589743589745,0.2785714285714286,2.227428381821295
ds,2009,role-playing,Namco Bandai Games,E10+,8.875,0.2814814814814814,0.2048016359576402
gc,2004,shooter,Nintendo,T,1.3857142857142857,0.0123342175066313,3.409596499866073
wiiu,2016,action,Warner Bros. Interactive Entertainment,E10+,12.4,0.2241379310344827,2.5735492048982365
ps2,2009,sports,Spike,E,4.571428571428571,1.0,0.4031186033297051
pc,2000,shooter,Vivendi Games,M,4.0,0.0028625353884869,5.168253582836432
gc,2004,role-playing,Ubisoft,E,8.5,1.1428571428571428,0.4631141330939312
psp,2007,racing,Sega,E,2.56,0.2052631578947368,3.459655163459948
pc,2014,racing,Atari,T,3.789473684210526,0.0223529411764705,2.90354714650523
ds,2008,role-playing,Rising Star Games,E10+,2.4482758620689653,0.5692307692307692,2.948246389031494
pc,2008,role-playing,Take-Two Interactive,M,2.2142857142857144,0.2161290322580645,2.329216854036295
x360,2011,sports,Electronic Arts,E,3.0434782608695654,0.7,1.958838115621612
gba,2004,role-playing,Ubisoft,E,4.647058823529412,0.977777777777778,0.7245892250231514
ds,2010,action,Lucasarts,E10+,6.8,0.24375,1.5550120740725843
wii,2010,misc,Midway Games,E,3.125,0.1653846153846153,1.4319459264729368
x,2007,platform,Vivendi Games,E,3.764705882352941,0.91,1.4570826703569102
ds,2012,action,Activision,T,10.0,0.6181818181818182,1.3138219038193788
ps3,2007,misc,Activision,T,1.8444444444444448,0.15,0.9389105740639676
3ds,2013,fighting,Ubisoft Annecy,T,1.2741935483870968,0.0719298245614035,3.21356332659888
x360,2007,role-playing,Square Enix,T,15.75,1.16,0.2879338289918207
ps2,2005,sports,Activision,T,8.428571428571429,0.65,1.5125845280335484
psv,2013,action,Sony Computer Entertainment,T,1.1369863013698631,0.0133858267716535,0.4870329009758571
wii,2008,sports,Electronic Arts,E,4.5,0.2558823529411764,3.874515821030737
x,2006,sports,Electronic Arts,E,2.333333333333333,0.2923076923076922,3.1177009487135448
psv,2015,platform,Ubisoft,E10+,10.875,0.053125,1.0389523932944609
pc,2010,adventure,Rondomedia,M,4.466666666666667,0.1055555555555555,1.5493134771182988
x360,2014,racing,Ubisoft,T,1.2698412698412698,0.0584615384615384,0.6484267346387333
x,2008,shooter,Electronic Arts,M,2.571428571428572,0.0747826086956521,2.4947807328774143
x360,2009,platform,Capcom,M,1.0769230769230769,0.0829545454545454,0.0734094964341066
ps4,2018,action,Sony Computer Entertainment,T,1.2903225806451613,0.0499999999999999,0.9648602674321476
pc,2013,shooter,Sega,M,1.9428571428571428,0.0075050709939148,2.811553772571963
pc,2008,action,Touchstone,M,4.0625,0.1142857142857143,2.3601047521709373
ps,2003,platform,Sony Computer Entertainment,E,6.066666666666666,0.0419047619047619,4.969600892385944
3ds,2015,action,Ubisoft,E,11.5,0.58,2.6402855706103843
ps2,2003,shooter,Sony Computer Entertainment,M,2.071428571428572,0.0967741935483871,2.9533294968637813
x,2005,shooter,Ubisoft,T,1.509433962264151,0.1534482758620689,0.4669199610090676
ds,2008,action,Tecmo Koei,T,1.5961538461538465,0.2166666666666666,1.0267872906944806
3ds,2015,puzzle,Warner Bros. Interactive Entertainment,E10+,9.714285714285714,0.31,1.2590657256143265
ps3,2008,shooter,Vivendi Games,M,4.375,0.2333333333333333,0.7366739131006921
x360,2010,role-playing,Microsoft Game Studios,T,1.1470588235294117,0.0190804597701149,2.4913162909552407
gc,2004,adventure,Nintendo,M,2.2439024390243905,0.0497142857142857,1.5259815379321655
ps2,2001,sports,Acclaim Entertainment,E,4.8125,0.95,0.1027611746057268
x360,2010,sports,Midway Games,E,1.3095238095238095,0.28,1.2798582841246668
