ID,CONSOLE,YEAR,CATEGORY,PUBLISHER,RATING,CRITICS_POINTS,USER_POINTS,SalesInMillions
2328,ps3,2009,misc,Electronic Arts,E,13.5,0.5153846153846154,1.0779815875137646
1730,psv,2015,platform,Nippon Ichi Software,T,3.625,0.3347826086956522,2.7332563718679115
2724,psv,2016,role-playing,Nippon Ichi Software,M,2.64,0.296,2.807667172432514
2838,ds,2011,strategy,Mastertronic,E10+,3.5217391304347827,0.2551724137931034,1.918451281627377
3760,ps3,2010,fighting,Namco Bandai Games,T,1.253968253968254,0.0345794392523364,2.253011154488295
2531,xone,2014,sports,Electronic Arts,E,2.571428571428572,0.0352272727272727,0.5766192376964228
3525,ps,2003,platform,Sony Computer Entertainment,E,6.066666666666666,0.0419047619047619,4.969600892385944
3360,ps3,2012,shooter,Activision,M,1.6041666666666667,0.077,0.571352426874842
1796,psv,2016,fighting,Namco Bandai Games,T,14.8,0.2724137931034482,1.782433138910033
4432,ps3,2015,sports,Take-Two Interactive,T,11.0,0.0543859649122807,0.557381936685617
1296,gba,2007,sports,Electronic Arts,E,14.25,0.9857142857142858,0.2513873396764009
4081,gc,2007,action,Ubisoft,M,8.0,1.0142857142857142,2.6876018086749784
2636,x360,2016,sports,Electronic Arts,E10+,2.7,0.0641304347826087,2.7002456229236467
3291,psp,2009,role-playing,Atlus,T,2.6,0.1702127659574468,1.4343625768905284
4103,ps3,2008,sports,Activision,T,1.7674418604651163,0.4733333333333333,1.83869412385413
4002,pc,2010,strategy,Kalypso Media,T,5.076923076923077,0.2952380952380952,1.1804258343175156
4388,pc,2005,role-playing,Activision,T,1.631578947368421,0.0033196907685311,8.563102644643346
2652,ps2,2001,sports,Sony Computer Entertainment,E,5.181818181818182,1.0,0.6429427693158909
2428,gc,2004,action,Tecmo Koei,T,5.153846153846154,0.3269230769230769,1.431612976626037
1937,wii,2008,puzzle,Nintendo,E,1.7692307692307692,0.4142857142857142,2.313743501486962
331,wii,2008,shooter,Eidos Interactive,E10+,7.428571428571429,1.16,1.4201206833685946
3428,ds,2010,role-playing,Sega,E,1.3454545454545457,0.0901234567901234,3.1639125723131905
2547,x360,2011,sports,Electronic Arts,E,3.0434782608695654,0.7,1.958838115621612
4087,x360,2008,action,Eidos Interactive,T,2.333333333333333,0.2128205128205128,3.3684247436822536
4212,ps3,2010,action,Sony Computer Entertainment,T,0.9142857142857144,0.0016838882510524,8.553760737917491
4067,pc,2013,action,Ubisoft,T,5.5,0.0808510638297872,2.5425077008678416
3405,ps3,2011,shooter,Sony Computer Entertainment,M,1.046875,0.0520661157024793,0.748652599084981
2748,ds,2011,puzzle,Codemasters,E10+,2.636363636363636,1.375,3.0058426801802938
1219,ps3,2013,racing,Codemasters,E,2.259259259259259,0.1628571428571428,1.1257904900758102
4175,ps3,2008,shooter,Codemasters,T,1.5,0.1666666666666666,2.184766689790414
3565,ps2,2004,shooter,Lucasarts,T,2.03125,0.2515151515151515,3.5051559616896726
2958,x,2003,racing,Microsoft Game Studios,T,3.333333333333333,0.5399999999999999,1.6959105891828108
3991,pc,2011,adventure,Deep Silver,E,1.7073170731707317,0.0987012987012986,3.068671460589284
1642,x360,2010,action,Electronic Arts,E10+,1.6842105263157894,0.6181818181818182,3.276671730534447
1990,wii,2014,action,Lucasarts,E10+,10.857142857142858,0.77,1.2977776055324963
1546,ps,2001,role-playing,Ubisoft,E,6.357142857142857,0.0857142857142857,0.9355364378511812
4455,ps2,2007,role-playing,Activision,T,1.6458333333333333,0.1231884057971014,4.738472600514639
4209,ps2,2006,action,Activision,T,1.4230769230769231,0.1462962962962963,1.490452127140241
3721,gba,2004,platform,Thq,E,2.821428571428572,0.3952380952380953,2.0568060597105364
1118,gc,2007,platform,Midway Games,E,13.75,0.79,2.2502199488713006
3642,ps2,2003,sports,Acclaim Entertainment,T,3.095238095238096,0.4052631578947368,2.994299589258889
2153,psp,2007,fighting,Electronic Arts,T,3.866666666666666,0.29,0.6285649228716585
4023,x360,2012,sports,Electronic Arts,E,1.6382978723404256,0.1435897435897435,0.3005372301190746
2900,x,2004,action,Ubisoft,M,1.509090909090909,0.2142857142857142,2.7720824507703004
1287,3ds,2012,action,Electronic Arts,E,17.0,0.23125,1.7814182164976806
1154,ps2,2006,sports,Global Star,E,3.458333333333333,0.2083333333333333,0.906744228500172
3570,x,2005,simulation,Activision,T,3.5454545454545454,1.04,1.433718505162532
822,psv,2016,action,Tecmo Koei,M,18.25,0.89,2.4594147592098103
352,ps3,2012,fighting,Pqube,T,1.74,0.075,0.6598907527968119
2363,x,2008,action,Midway Games,M,2.108108108108108,0.3473684210526315,0.5664437862993834
2158,wii,2006,role-playing,Activision,T,2.3548387096774195,0.2517241379310345,0.1888414221468398
425,pc,2012,shooter,Bethesda Softworks,T,1.8421052631578947,0.010948905109489,1.674446870688016
3667,gc,2009,platform,Sega,E,2.125,0.8,2.859729149626689
1283,psp,2008,sports,Electronic Arts,E,10.5,0.4238095238095238,3.1908693874895544
1970,psv,2012,action,Warner Bros. Interactive Entertainment,E10+,6.888888888888889,0.1456521739130434,1.2580702899128091
687,ps3,2011,role-playing,Nippon Ichi Software,T,1.625,0.0878048780487805,2.1213638970826145
3470,ps3,2014,shooter,Take-Two Interactive,M,2.851851851851852,0.0227920227920227,2.046096820458315
2304,ps3,2016,sports,Sony Computer Entertainment,E,2.4166666666666665,0.068103448275862,3.3453209566739748
935,psp,2011,misc,Pm Studios,T,15.4,0.5,2.0632857090677
3091,x360,2014,role-playing,Deep Silver,M,3.333333333333333,0.1034482758620689,2.1627336022044394
326,x,2008,racing,Empire Interactive,M,1.6129032258064515,0.6799999999999999,0.2600566134495209
1248,pc,2015,shooter,Ubisoft,M,4.705882352941177,0.006209453197405,1.1277027696730182
299,pc,2008,strategy,Eidos Interactive,T,3.8,0.158695652173913,2.639729587825445
372,ps2,2002,action,Eidos Interactive,M,3.7222222222222223,0.4631578947368421,2.824772171411427
102,gba,2004,action,Thq,T,4.846153846153846,1.2,1.934490503393716
2373,x360,2008,racing,Thq,E,3.9,0.6636363636363636,2.554063415719921
2540,ps2,2005,sports,Sony Computer Entertainment,E,3.0526315789473686,0.975,2.417244598513543
1011,ds,2012,role-playing,Square Enix,E,2.333333333333333,0.4866666666666666,0.4227045005014941
2251,ds,2009,puzzle,Disney Interactive Studios,E,2.055555555555556,1.3199999999999998,0.1870559528218378
3437,gc,2008,racing,Sega,E,1.84375,0.1739130434782608,1.4592954348171203
2911,x360,2015,action,Konami Digital Entertainment,E,3.4782608695652173,0.0380530973451327,0.5589992127317024
2250,ds,2008,puzzle,Nintendo,E,1.7959183673469388,0.0457317073170731,1.547444921726992
2535,ps2,2003,sports,Electronic Arts,E,4.375,0.925,4.175977110359068
99,x360,2013,role-playing,Sega,M,0.9264705882352942,0.035820895522388,0.6940635047231901
1066,pc,2016,action,Warner Bros. Interactive Entertainment,M,1.875,0.0060582822085889,1.2115538976995102
3057,psv,2013,shooter,Sony Computer Entertainment,M,0.9523809523809524,0.0277551020408163,1.4974331511228285
2371,x,2002,racing,Thq,E,4.666666666666667,0.525,0.4617617709439124
2791,psv,2018,misc,Nippon Ichi Software,T,1.4901960784313726,0.1023809523809523,1.892097108578644
1598,xone,2017,misc,Activision,T,3.857142857142857,0.0732394366197183,2.832455101104722
754,x360,2011,action,Thq,M,1.0246913580246917,0.0269624573378839,1.260718308769022
2464,ds,2008,fighting,Namco Bandai Games,T,2.772727272727273,0.44,0.0564702581865165
332,pc,2009,shooter,Take-Two Interactive,M,2.1818181818181817,0.0023422430421603,0.5557094589271299
1901,ds,2012,role-playing,Square Enix,E10+,1.137931034482759,0.0896103896103896,2.661592443481516
3978,ps2,2008,action,Midway Games,M,2.027027027027027,0.3478260869565217,0.601315355038587
4479,x360,2014,action,Tecmo Koei,M,2.5,0.1232558139534883,2.091272203690475
452,ps2,2008,action,Take-Two Interactive,T,1.2608695652173914,0.0303333333333333,0.5080526482920488
2479,ps2,2008,racing,Electronic Arts,E,2.6153846153846154,0.55625,1.6192256080087368
435,pc,2010,shooter,Ubisoft,M,3.590909090909091,0.0603053435114503,1.6222845900625649
3641,ps2,2008,role-playing,Konami Digital Entertainment,T,1.7674418604651163,0.0697247706422018,0.0237132903776992
3698,ps3,2009,sports,Ubisoft,E10+,7.375,0.7285714285714285,1.8491433753260025
2634,ps3,2011,sports,Electronic Arts,E10+,2.606060606060606,0.1442307692307692,0.427106153332362
3262,ps2,2006,platform,Sega,E10+,1.6071428571428572,0.0427536231884058,2.780554262762992
2067,ps3,2008,sports,Electronic Arts,E,2.6129032258064515,0.1606060606060606,0.074681313363064
3972,pc,2005,simulation,Electronic Arts,T,4.166666666666667,0.3545454545454545,5.370460642206974
3015,ps3,2011,role-playing,Compile Heart,T,9.333333333333334,0.2,2.978515486165473
4020,wii,2010,sports,Electronic Arts,E,2.0,0.1543859649122807,1.410272357967442
3376,wii,2011,action,Activision,E10+,7.363636363636363,0.1806451612903225,2.461646869587323
3996,pc,2010,role-playing,Atari,M,2.8666666666666667,0.0050625372245384,0.7323147030158519
4287,pc,2009,shooter,Warner Bros. Interactive Entertainment,M,2.583333333333333,0.123728813559322,2.990686764199461
2643,ps2,2004,sports,Electronic Arts,E,4.473684210526316,0.1433962264150943,2.086105257116508
3182,x360,2006,action,Thq,M,1.0945945945945943,0.0350467289719626,1.468030113072939
1287,ps3,2012,action,Electronic Arts,E,2.3783783783783785,0.0185714285714285,7.025539646992738
3279,pc,2011,adventure,Focus Home Interactive,T,2.8076923076923075,0.1883720930232558,0.1443239305043769
246,ps2,2006,role-playing,Interplay,T,1.7727272727272727,0.1611111111111111,0.5887082687908434
4267,ps2,2006,action,Capcom,T,2.931034482758621,0.4529411764705882,2.358459945748518
3914,x,2005,action,Atari,T,1.871794871794872,0.365,2.582458556506865
4377,ds,2008,puzzle,White Park Bay Software,E,8.555555555555555,0.8555555555555556,0.0598801340823454
3040,ps3,2011,action,Capcom,M,1.105263157894737,0.011177347242921,5.885236289023321
1247,x360,2012,shooter,Ubisoft,M,2.333333333333333,0.0068308181096108,3.197362918671527
2581,pc,2011,racing,Electronic Arts,E10+,6.142857142857143,0.0119856887298747,1.792693126474998
494,pc,2014,shooter,Activision,M,4.857142857142857,0.0006147540983606,0.3058130701296884
678,ps3,2013,action,Electronic Arts,E,2.652173913043478,1.04,2.3290186847027625
3776,ps3,2009,shooter,Warner Bros. Interactive Entertainment,T,1.048780487804878,0.0549295774647887,0.6636080175048021
3104,ps2,2005,action,Enix Corporation,T,3.761904761904762,0.6307692307692307,0.659222825161222
456,ps2,2003,racing,Acclaim Entertainment,E,2.774193548387097,0.1673469387755101,3.8239242750086095
2487,wii,2012,racing,Electronic Arts,E,5.833333333333333,0.8999999999999999,0.9061878231919028
1544,ps2,2002,action,Take-Two Interactive,M,1.532258064516129,0.011820652173913,15.368958503030193
611,x,2004,racing,Codemasters,E,3.44,0.5285714285714286,2.514403742094004
816,psp,2008,platform,Konami Digital Entertainment,T,2.0,0.8111111111111111,0.2179397223457198
295,xone,2015,shooter,Electronic Arts,M,2.6296296296296298,0.0170568561872909,3.0940860254068285
2920,ds,2010,puzzle,Nintendo,E10+,1.2923076923076924,0.1205479452054794,3.570714320867933
3547,ps2,2005,simulation,Global Star,E,2.210526315789474,0.4611111111111111,1.614121186569073
468,ds,2012,action,Ubisoft,T,1.4473684210526316,0.5769230769230769,1.0960656745492026
1229,x360,2012,action,Playlogic Game Factory,M,1.0851063829787233,0.5166666666666667,0.5851211196133935
1875,ps3,2013,action,Deep Silver,M,1.641025641025641,0.036574074074074,2.849051469669977
3983,ps3,2015,adventure,Focus Home Interactive,M,4.0625,0.2176470588235294,2.385460017457925
3594,ds,2007,strategy,Konami Digital Entertainment,E10+,2.8,1.16,0.6521566500089538
3198,ps2,2007,action,Tecmo Koei,T,4.545454545454546,0.8888888888888888,0.0869608928036467
570,x,2002,racing,Thq,T,2.576923076923077,1.25,2.849753571491385
3679,gc,2002,fighting,Nintendo,T,2.421052631578948,0.0158813263525305,8.25701365409693
2934,psv,2018,adventure,Nippon Ichi Software,T,5.818181818181818,0.6416666666666667,1.1054144557705112
518,x360,2008,racing,Thq,E,6.444444444444445,1.3,0.8684076443828117
4318,ps4,2016,action,Ubisoft,M,1.0,0.0020874751491053,4.287732101743632
287,pc,2005,shooter,Electronic Arts,T,1.6545454545454543,0.0099762470308788,2.8379642416975885
4209,gba,2008,action,Activision,E10+,15.5,0.6083333333333333,1.9739510106341187
1470,psp,2008,strategy,Idea Factory,T,17.5,0.4647058823529412,0.7913054538456433
3615,ps4,2016,fighting,Capcom,T,0.9625,0.002757502027575,2.5888706362457072
4066,ps3,2009,action,Ubisoft,T,2.1142857142857143,0.205,1.5493470647938858
180,ps3,2012,shooter,Electronic Arts,M,1.3214285714285714,0.0795454545454545,1.739802783434946
3833,ps3,2010,fighting,Sony Computer Entertainment,T,1.2307692307692308,0.0974025974025974,2.0353851960151026
1342,ps4,2018,role-playing,Square Enix,T,0.803921568627451,0.0028958254983076,4.571469460775896
3453,gc,2006,fighting,Namco Bandai Games,T,2.066666666666667,0.0656934306569343,2.335258515802137
499,ps3,2009,shooter,Activision,M,1.8888888888888888,0.0185365853658536,6.602892664668359
3616,pc,2015,fighting,Capcom,T,9.875,0.0477611940298507,2.063756093055976
2776,x,2008,action,Hip Interactive,M,1.3461538461538465,0.3894736842105263,1.8662926497034853
3560,ds,2010,action,Lucasarts,E10+,6.8,0.24375,1.5550120740725843
671,wii,2008,platform,Vivendi Games,E10+,5.384615384615385,0.4125,1.931163061264656
1629,x,2004,shooter,Microsoft Game Studios,M,1.4264705882352942,0.006656346749226,5.11889530744386
1332,ps2,2004,role-playing,Electronic Arts,T,1.8888888888888888,0.0163366336633663,3.731975076556048
4209,pc,2005,action,Activision,T,2.8846153846153846,0.1354838709677419,0.6073968997203707
4345,wiiu,2014,sports,Nintendo,E10+,3.238095238095238,0.0660377358490566,2.815867384160536
2124,wii,2011,racing,Nintendo,E,1.1232876712328768,0.0116573033707865,34.722025823910585
2634,x360,2013,sports,Electronic Arts,E10+,1.5357142857142858,0.0958904109589041,0.7387904350462496
2834,psp,2010,strategy,Sony Computer Entertainment,E,3.185185185185185,0.246875,0.2966463492915742
494,ps4,2013,shooter,Activision,M,1.5918367346938775,0.0023566878980891,6.625593259537445
4495,x360,2013,sports,Ubisoft,E,5.923076923076923,0.3619047619047619,3.2561589078372464
2581,wii,2012,racing,Electronic Arts,E10+,6.25,0.2055555555555555,3.29090629758502
4319,ps4,2016,action,Ubisoft,M,0.8723404255319149,0.0109266943291839,4.1626084023244205
2955,ps2,2002,shooter,Electronic Arts,M,4.666666666666667,0.6545454545454545,2.8847988036295846
3854,ps2,2005,action,Vivendi Games,T,2.024390243902439,0.2289473684210526,3.003248967398405
3266,3ds,2018,platform,Rising Star Games,E10+,4.555555555555555,0.0977011494252873,2.2622089870006725
3577,ps2,2009,action,Lucasarts,T,9.714285714285714,0.2176470588235294,1.3027651306995207
4165,ps3,2013,action,Disney Interactive Studios,T,1.2340425531914894,0.2214285714285714,3.394670304312778
1618,psp,2009,adventure,Idea Factory,M,19.75,0.267741935483871,1.356925995356956
3822,ps2,2006,racing,Ubisoft,E,3.0588235294117645,0.85,0.2294488699496587
4456,gc,2005,role-playing,Activision,T,2.411764705882353,0.2384615384615384,0.3504053142244298
2574,x360,2008,racing,Electronic Arts,E10+,1.4807692307692308,0.0768292682926829,1.0890784629856012
1333,x360,2007,role-playing,Square Enix,T,2.64,0.1969696969696969,0.0138223914029458
1950,pc,2017,action,Square Enix,T,4.294117647058823,0.1018867924528302,1.2821774646793656
1098,ps3,2012,sports,Electronic Arts,E,3.9,0.3857142857142857,3.3660170533163214
4461,x360,2009,action,Activision,T,0.912280701754386,0.2904761904761904,2.2908580264452416
2705,x360,2013,simulation,Konami Digital Entertainment,T,2.388888888888889,0.132,2.54981867015104
2227,ps3,2016,action,Konami Digital Entertainment,M,1.3114754098360657,0.0105053191489361,0.2624220499089231
3638,ps2,2006,role-playing,Konami Digital Entertainment,T,1.431818181818182,0.1541666666666666,1.3847471367117916
4131,ps4,2016,action,Tecmo Koei,T,2.1142857142857143,0.1027027027027027,0.7467976607867612
3109,wii,2009,misc,Mtv Games,T,9.2,0.1711111111111111,3.458308783758865
769,pc,2010,simulation,Ubisoft,T,2.5625,0.0666666666666666,0.7798654908335317
2000,ps4,2019,adventure,Square Enix,M,3.695652173913044,0.0123741007194244,2.816071368458302
4467,ps3,2015,strategy,Take-Two Interactive,M,4.45,0.0275167785234899,0.3733661275188316
4370,x360,2010,shooter,Activision,M,1.0909090909090908,0.05859375,0.7177831503335323
223,gba,2005,puzzle,Atari,E,6.2,1.25,1.86598822820044
2018,gba,2007,action,Disney Interactive Studios,E,9.5,1.0,0.064655207531628
2587,x360,2007,racing,Electronic Arts,E10+,1.7142857142857142,0.091025641025641,4.716872613034963
4421,psp,2007,strategy,Thq,E10+,3.1818181818181817,0.3666666666666666,2.63410416911909
3950,psp,2007,simulation,Electronic Arts,T,6.333333333333333,0.73,1.65560198090723
3817,x,2008,action,Take-Two Interactive,T,1.5294117647058822,0.5599999999999999,0.7793220186688518
4018,psp,2008,sports,Electronic Arts,E,13.25,0.9166666666666666,1.155677423858244
4368,x,2005,shooter,Capcom,M,1.8,0.4,2.425958462943199
1591,wii,2009,fighting,Pqube,T,7.6,0.8111111111111111,0.7055282355608201
2219,pc,2009,strategy,505 Games,M,3.636363636363636,0.0591240875912408,0.9666194929928285
3271,x360,2011,sports,Ubisoft,T,1.7941176470588236,0.7571428571428571,0.1244164133280533
4184,x360,2013,role-playing,Southpeak Games,M,1.34,0.0471428571428571,1.1241304082515131
3934,ds,2007,action,Ubisoft,E,6.5,0.7999999999999999,1.987987245002328
3064,x,2004,shooter,Activision,M,2.210526315789474,0.2666666666666666,1.226699262421461
728,ps2,2010,simulation,Konami Digital Entertainment,E10+,9.166666666666666,1.0333333333333334,4.571233443827368
3371,psv,2018,fighting,Arc System Works,T,10.857142857142858,0.7545454545454546,2.862417498308523
4429,x360,2014,fighting,Thq,T,1.3653846153846154,0.0699999999999999,1.2588553653942294
3602,x360,2011,sports,Zushi Games,T,2.0,0.4526315789473684,2.462914403364526
2697,x,2002,platform,Atari,T,2.6666666666666665,0.271875,2.731392341146139
3666,3ds,2014,action,Sega,E,0.9649122807017544,0.1774193548387097,3.147463415197556
898,x360,2015,action,Bethesda Softworks,M,1.5714285714285714,0.0096341463414634,4.437061049252462
1112,pc,2012,strategy,Paradox Interactive,T,2.392857142857143,0.1163265306122449,0.0367232559022999
969,pc,2016,role-playing,Electronic Arts,M,1.8888888888888888,0.0014932928372563,2.948757880169577
3853,ps2,2011,action,Sega,T,12.5,1.2,2.400222030065742
71,ps2,2003,sports,Sony Computer Entertainment,T,3.888888888888889,0.4833333333333333,2.971906515587621
2510,ps4,2016,sports,Take-Two Interactive,E,1.872340425531915,0.0379310344827586,2.835167246628639
4522,x360,2013,sports,505 Games,E10+,10.428571428571429,1.24,2.778470483323195
4106,ps2,2007,sports,Activision,T,1.4067796610169492,0.16,2.383604809907827
2804,psp,2010,role-playing,Nippon Ichi Software,T,4.0625,0.6636363636363636,1.9584723013008565
3884,gc,2006,platform,Vivendi Games,E10+,5.153846153846154,0.6636363636363636,1.4469891472515577
2160,pc,2010,role-playing,Electronic Arts,M,1.9777777777777776,0.0035669846536706,0.6431047177316052
3886,wii,2009,platform,Vivendi Games,E10+,7.5,0.4266666666666667,1.6550792625121735
3496,wiiu,2018,shooter,Nintendo,E10+,0.9204545454545454,0.0071488645920941,6.349147561654185
3521,gba,2004,platform,Universal Interactive,E,5.538461538461538,0.5,2.392917503871804
2439,3ds,2011,shooter,Majesco Entertainment,E10+,9.375,0.4277777777777778,1.5197706731595315
2005,x,2006,sports,Microsoft Game Studios,E,1.951219512195122,1.0,2.39763687932224
3617,ps2,2005,sports,Activision,T,2.8181818181818183,0.79,3.640649923136404
2080,ps2,2005,sports,Electronic Arts,E,3.2413793103448274,0.0607142857142857,5.2209332741370345
450,x360,2007,shooter,Atari,M,0.9322033898305084,0.148780487804878,3.099755732640985
3044,ps2,2007,action,Capcom,M,1.6571428571428573,0.1084507042253521,2.593968439249277
3037,ps,2001,action,Virgin Interactive,M,6.846153846153846,0.0249322493224932,7.175808939417193
2179,ps,1998,shooter,Electronic Arts,T,5.411764705882353,0.1061728395061728,2.6046971962511245
652,ps2,2004,racing,Tdk Mediactive,E,3.8,0.3095238095238095,3.588628657688055
4425,ps2,2004,strategy,Lucasarts,T,2.56,1.0,1.2936155277421646
2832,ps2,2005,adventure,Electronic Arts,T,3.0,0.9875,0.2207861905719191
3049,wiiu,2015,action,Capcom,M,4.2105263157894735,0.0503355704697986,0.4665376095166203
1101,xone,2019,sports,Electronic Arts,T,1.809523809523809,0.0756410256410256,3.0962976510020224
1790,psp,2009,action,Sega,T,6.285714285714286,0.40625,1.790055017127418
4285,ps2,2003,sports,Activision,E,3.608695652173913,0.75,1.9827514953054268
3632,ds,2009,simulation,Nintendo,E,18.25,1.1,1.9193382287052936
2839,xone,2017,shooter,Electronic Arts,E10+,1.1692307692307693,0.0168181818181818,0.7706969522254421
3995,xone,2017,role-playing,Namco Bandai Games,M,7.0,0.0022898842476094,4.342329566933598
3771,ps2,2006,action,Activision,M,2.393939393939394,0.2210526315789474,2.969228977820648
2138,gc,2006,sports,Nintendo,E,1.8604651162790693,0.1770833333333333,0.017597147828242
1030,3ds,2013,shooter,D3Publisher,E,2.25,0.2172413793103448,2.290543801437624
208,psp,2009,role-playing,Ubisoft,E10+,1.3714285714285714,0.2722222222222222,2.316421999664027
2285,psp,2006,misc,Midway Games,M,2.625,0.975,0.377733709510753
1798,psp,2007,action,Empire Interactive,M,2.761904761904762,0.5833333333333334,2.8794217976247847
4088,ps2,2006,action,Eidos Interactive,T,1.9069767441860463,0.0727272727272727,0.04493536760094
1826,x360,2013,sports,Home Entertainment Suppliers,E,5.214285714285714,0.75,2.568973630391553
302,x360,2011,action,Sega,M,1.0465116279069768,0.0133779264214046,0.2350354042378772
167,ps3,2012,simulation,Namco Bandai Games,T,2.5,0.1553191489361702,0.6082077094309823
84,ps4,2017,shooter,Sega,M,1.58,0.010125,3.6980701023782223
3283,3ds,2013,role-playing,Atlus,M,1.7291666666666667,0.032421875,2.266875680082177
2044,ps3,2012,fighting,Konami Digital Entertainment,T,9.0,0.6727272727272727,2.563176206857301
3953,x360,2010,simulation,Electronic Arts,T,1.809523809523809,0.1,1.8758890131357244
2371,psp,2006,racing,Sony Computer Entertainment,E,3.8333333333333335,1.0142857142857142,1.1088335343672824
734,wii,2011,misc,Ubisoft,E10+,8.0,0.825,2.173184594522985
600,psp,2005,shooter,Konami Digital Entertainment,T,1.4047619047619049,0.1065573770491803,1.6880265842882307
2171,x360,2011,racing,Evolved Games,E10+,11.75,0.9555555555555556,0.6363869650701146
3328,x,2001,action,Konami Digital Entertainment,M,3.652173913043478,0.2128205128205128,1.715123169439701
664,ps2,2001,platform,Universal Interactive,E,3.0,0.0440993788819875,4.019617908180282
1100,xone,2014,sports,Electronic Arts,T,3.0434782608695654,0.0414473684210526,2.491813049037092
3334,ps3,2009,action,Konami Digital Entertainment,M,1.7317073170731707,0.0475862068965517,2.0798585137141417
4237,ps2,2007,action,Namco Bandai Games,T,1.3636363636363635,0.3074074074074074,1.6431201953987424
623,pc,2006,strategy,Eidos Interactive,T,3.0,0.0892857142857142,1.4592721282830583
3782,ps2,2005,racing,Atari,T,2.147058823529412,0.3956521739130434,1.899161831902292
3482,ps2,2007,action,Activision,T,1.6,0.081651376146789,5.364051047870426
2042,pc,2010,action,Ubisoft,T,2.363636363636364,0.1578947368421052,0.3083550719356653
1960,ps2,2008,action,Jowood Productions,E10+,2.4,0.4055555555555555,2.5434918463670564
204,pc,2012,action,Ubisoft,M,4.0,0.009462915601023,3.0449104410312566
2890,ps2,2006,fighting,Thq,M,3.842105263157895,1.2285714285714284,2.756690565037366
4149,ps2,2005,action,Tecmo Koei,M,1.6666666666666667,0.5642857142857143,0.9594519103710424
2103,ps2,2009,sports,Spike,E,3.684210526315789,0.1925925925925926,1.2583842816379889
2615,x,2003,sports,Midway Games,E,5.071428571428571,0.825,2.399875234942677
4114,ps2,2008,sports,Take-Two Interactive,E,2.392857142857143,0.65,1.245700198378541
2071,wii,2011,sports,Electronic Arts,E,12.5,0.7714285714285715,1.5117619063310632
987,x,2006,fighting,Atari,T,4.636363636363637,0.7625,2.799349160763253
69,ps2,2005,sports,Acclaim Entertainment,T,2.7419354838709675,0.6214285714285713,2.4050947593669
3729,wii,2009,role-playing,Namco Bandai Games,T,1.4782608695652173,0.075531914893617,2.990487029737455
1928,x,2005,action,Microids,T,4.818181818181818,0.5625,2.160591435700005
48,psp,2007,role-playing,Idea Factory,E10+,3.1,0.5909090909090909,2.540578253003682
2372,x360,2007,racing,Thq,E,1.6,0.5923076923076923,1.5314299401037546
3963,ps2,2005,simulation,Electronic Arts,T,3.1153846153846154,0.2,0.6663528623122968
4045,x360,2009,action,Ubisoft,E10+,1.870967741935484,0.196875,2.6547507669199555
284,pc,2017,shooter,Take-Two Interactive,T,2.0294117647058822,0.01712158808933,2.28997302822194
1645,ps,2001,action,Electronic Arts,E,5.818181818181818,0.1744186046511628,2.3743637645488285
1253,pc,2016,action,Ubisoft,M,4.111111111111111,0.0125319693094629,1.054671579059877
1204,x360,2009,shooter,Vivendi Games,M,1.9318181818181817,0.0557251908396946,1.5819068887632608
4248,psv,2017,action,Pqube,M,10.285714285714286,0.6,2.097028195823187
1961,ps4,2015,action,Nordic Games,E10+,2.8181818181818183,0.5818181818181819,1.089169383720063
2617,x,2002,sports,Microsoft Game Studios,E,2.88,0.7166666666666667,1.6712750440856103
1926,ps2,2003,platform,Sony Computer Entertainment,E,5.055555555555555,0.1226666666666666,0.654671521347163
1661,psp,2009,adventure,Capcom,T,3.263157894736842,0.911111111111111,2.520590246585872
4072,xone,2018,shooter,Ubisoft,M,3.083333333333333,0.0270588235294117,2.253906614048632
678,x360,2010,action,Electronic Arts,E,3.1578947368421053,0.58,1.7862007077396205
3048,ps2,2003,action,Capcom,M,1.775,0.0882978723404255,2.733811650817048
3113,gba,2004,racing,Activision,E,6.666666666666667,1.157142857142857,0.3226942148878653
1253,xone,2019,action,Ubisoft,M,2.851851851851852,0.0321608040201005,0.2690672836527489
3506,ds,2008,simulation,Electronic Arts,E,3.25,0.3095238095238095,3.749337603835633
2263,gba,2007,adventure,Nintendo,E,1.78,0.0681818181818181,1.235897116042584
4184,pc,2012,role-playing,Southpeak Games,M,2.4516129032258065,0.0205696202531645,0.81828333724092
3808,x,2006,action,Disney Interactive Studios,T,2.3225806451612905,1.0,0.9455238502092884
1850,ps3,2014,misc,Ubisoft,E10+,15.4,0.2448275862068965,1.6944660253243324
3701,x,2003,shooter,Vivendi Games,M,3.136363636363636,0.9,0.351258681563647
2159,x360,2009,role-playing,Activision,T,0.9733333333333334,0.0879518072289156,3.255389034366561
3944,ds,2008,simulation,Electronic Arts,E,4.166666666666667,0.825,2.863593275354493
3245,ps3,2011,action,Capcom,T,1.648648648648649,0.2724137931034482,1.87761405114908
1459,ps2,2001,action,Midway Games,T,4.866666666666666,0.2766666666666666,1.0784183454901608
4105,x,2005,sports,Activision,T,2.575757575757576,0.35,3.4411114074354225
2582,x,2004,racing,Electronic Arts,E,4.166666666666667,0.4266666666666667,2.5000178186343827
2276,x,2007,racing,Take-Two Interactive,E10+,1.5849056603773586,0.185,2.2781459963063124
4211,psp,2013,role-playing,Furyu,T,7.625,0.5,1.6823384431592896
663,gba,2003,platform,Universal Interactive,E,4.333333333333333,0.2724137931034482,0.2511309081014456
